Date,Open,High,Low,Close,Volume
2020-12-04,2456.38,2459.4,2432.58,2451,28430000
2020-12-07,2442.96,2453.44,2424.09,2439.29,27126700
2020-12-08,2427.81,2459.3,2421,2453.72,22987800
2020-12-09,2457.5,2465.15,2419.03,2428.8,30890400
2020-12-10,2418.18,2426.56,2395.09,2412.2,28112000
2020-12-11,2406.67,2420.6,2394.8,2414.07,25052600
2020-12-14,2419.45,2427.45,2388.04,2391.81,33078600
2020-12-15,2391.91,2403.56,2379.59,2393.69,31492100
2020-12-16,2402.72,2410.09,2384.2,2390.58,31454500
2020-12-17,2399.42,2404.75,2379.13,2392.8,34065300
2020-12-18,2400.64,2407.17,2372.91,2385.38,81503900
2020-12-21,2374.46,2396.86,2364.7,2388.58,37547000
2020-12-22,2377.86,2390.89,2348.23,2363.71,22539800
2020-12-23,2357.98,2372.29,2343.21,2355.85,21768800
2020-12-24,2360.28,2373.47,2354.29,2361.21,7564300
2020-12-28,2371.59,2398.97,2361.93,2392.99,28596600
2020-12-29,2401.68,2405.62,2368.16,2376.88,26667100
2020-12-30,2384.41,2388.45,2361.47,2368.87,26859400
2020-12-31,2367.69,2376.58,2352.78,2372.81,21091200
2021-01-04,2376.41,2405.98,2358.96,2390.83,39521800
2021-01-05,2390.49,2403.39,2364.75,2386.51,24550000
2021-01-06,2366.06,2414.82,2363.95,2394.45,52552400
2021-01-07,2406.74,2424.91,2388.25,2412.29,45814400
2021-01-08,2415.08,2424.01,2398.3,2419.02,41815800
2021-01-11,2404.76,2429.45,2395.91,2412.26,25729300
2021-01-12,2426.78,2445.23,2409.53,2423.91,28236200
2021-01-13,2418.77,2431.31,2403.95,2409.79,22528100
2021-01-14,2413.6,2422.91,2386.98,2399.56,24806400
2021-01-15,2378.7,2393.19,2356.78,2372.48,29393300
2021-01-19,2378.01,2402.6,2352.63,2377.82,35611800
2021-01-20,2394.35,2442.84,2384.64,2435.13,50432700
2021-01-21,2437.51,2454.89,2421.13,2429.6,41553400
2021-01-22,2439.35,2463.7,2429.13,2449.11,26236300
2021-01-25,2445.86,2458.67,2414.8,2447.24,39064600
2021-01-26,2437.38,2473.96,2433.94,2467.87,26735800
2021-01-27,2449.72,2462.2,2386.41,2397.36,55863000
2021-01-28,2408.84,2448.13,2399.37,2408.12,36232900
2021-01-29,2395.79,2406,2352.2,2362.9,34023900
2021-02-01,2373.97,2405.59,2354.46,2374.1,33190600
2021-02-02,2387.24,2424.97,2380.75,2399.73,46356300
2021-02-03,2453.8,2485.32,2432.45,2458.39,82515000
2021-02-04,2464.06,2482.28,2448.34,2469.25,37494600
2021-02-05,2481.89,2508.91,2468.03,2502.03,31449800
2021-02-08,2509.8,2524.63,2493.07,2507.08,25392000
2021-02-09,2496.86,2525.32,2496.84,2511.91,18571100
2021-02-10,2516.03,2522.21,2480.04,2498.65,23539200
2021-02-11,2500.41,2509.84,2487.31,2497.75,19388700
2021-02-12,2497.03,2508.91,2489.14,2505.63,17689300
2021-02-16,2521.06,2544.4,2510.45,2524.83,24507900
2021-02-17,2505.8,2548.57,2503.8,2543.38,23051800
2021-02-18,2451.37,2477.73,2433.31,2440.4,39332900
2021-02-19,2442.66,2463.72,2432.53,2440.91,31599000
2021-02-22,2421.18,2436.97,2403.75,2419.73,29369400
2021-02-23,2398.03,2423.39,2367.79,2399.22,34942100
2021-02-24,2391.77,2418.24,2361.3,2385.94,29397900
2021-02-25,2373.6,2393.95,2338.51,2347.36,38218000
2021-02-26,2350.31,2362.03,2319.95,2329,44009200
2021-03-01,2353.89,2376.07,2345.04,2361.87,30370000
2021-03-02,2361.14,2385.09,2343.85,2346.73,24695500
2021-03-03,2337.01,2350.07,2293.96,2301.13,32796800
2021-03-04,2302.48,2346.8,2285.17,2309.59,44976300
2021-03-05,2312.51,2360.37,2300.64,2350.07,45349400
2021-03-08,2349.12,2365.68,2301.27,2303.03,35668600
2021-03-09,2331.12,2345.36,2317.22,2325.02,35581400
2021-03-10,2332.59,2376.29,2312.89,2359.28,29462400
2021-03-11,2379,2401.28,2359.71,2383.05,27460800
2021-03-12,2374.82,2397.33,2355.29,2381.94,35794000
2021-03-15,2388.41,2390.41,2361.19,2376.68,27274000
2021-03-16,2375.53,2408.43,2371.91,2386.81,30559300
2021-03-17,2371.09,2391.27,2356.86,2374.95,27199300
2021-03-18,2351.31,2365.22,2327.7,2329.6,28985200
2021-03-19,2333.17,2361.77,2321,2349.99,50134600
2021-03-22,2341.9,2363.37,2335.49,2354.78,39950400
2021-03-23,2353.34,2388.1,2347.52,2376.6,29015900
2021-03-24,2386.56,2391.68,2362.89,2364.9,24378200
2021-03-25,2366.33,2384.97,2348.71,2373.73,29886600
2021-03-26,2371.42,2388.71,2355.66,2381.91,31359900
2021-03-29,2377.56,2410.27,2368.46,2405.74,26569600
2021-03-30,2402.84,2420.99,2388.55,2395.89,22631900
2021-03-31,2395.38,2422.57,2388.37,2402.12,30322800
2021-04-01,2414.98,2442.81,2408.32,2427.82,35034800
2021-04-05,2445.11,2514.3,2439.3,2502.12,45308800
2021-04-06,2497.6,2522.4,2488.5,2508.53,28971200
2021-04-07,2511.11,2527.47,2504.19,2515.7,26675900
2021-04-08,2533.9,2543.14,2517.63,2521.36,27901800
2021-04-09,2516.96,2534.95,2506.49,2530.54,21995800
2021-04-12,2525.35,2532.28,2506.66,2517.99,31933900
2021-04-13,2520.77,2529.29,2509.22,2518.87,24020600
2021-04-14,2519.58,2524.19,2501.82,2513.18,21500300
2021-04-15,2523.14,2546.11,2516.62,2538.9,28409300
2021-04-16,2548.81,2550.98,2529.31,2543.9,24259900
2021-04-19,2538.3,2552.06,2529.72,2536.75,25510900
2021-04-20,2536.1,2560.36,2515.14,2543.92,23249600
2021-04-21,2540.3,2553.82,2526.92,2547.96,24617800
2021-04-22,2546.72,2554.81,2514.84,2522.1,22095000
2021-04-23,2522.82,2552.82,2519.93,2544.07,29674900
2021-04-26,2546.1,2555.89,2520.99,2529.1,22182300
2021-04-27,2533.87,2543.92,2516.1,2525.58,32422200
2021-04-28,2567.2,2588.9,2548.68,2551.08,59917600
2021-04-29,2564.15,2595.82,2560.5,2589.27,40089800
2021-04-30,2579.18,2591.64,2572.3,2583.6,39688000
2021-05-03,2578.25,2615.55,2570.48,2599.06,34978200
2021-05-04,2582.66,2591.5,2544.06,2567.96,35691500
2021-05-05,2573.83,2584.45,2562.05,2567.77,22647800
2021-05-06,2559.28,2586.26,2550.3,2582.62,21322100
2021-05-07,2596.25,2604.11,2569.26,2581.62,24545300
2021-05-10,2574.02,2591.49,2555.74,2563.7,27444800
2021-05-11,2543.54,2556.02,2514.33,2537.37,33299700
2021-05-12,2511.03,2521.95,2468.24,2472.3,35992900
2021-05-13,2484.41,2518.37,2472.1,2504.86,27614000
2021-05-14,2522.97,2549.48,2515.65,2540.21,27159000
2021-05-17,2542.1,2551.89,2523.81,2536.03,20897900
2021-05-18,2588.56,2601.86,2551.53,2558.67,25990600
2021-05-19,2530.51,2582.31,2528.02,2560.93,22573500
2021-05-20,2564.72,2591.88,2553.86,2585.59,25915400
2021-05-21,2590.72,2597.57,2571.67,2574.31,24077200
2021-05-24,2583.6,2611.78,2576.75,2600.29,22162900
2021-05-25,2606.33,2620.06,2591.95,2607.06,20155900
2021-05-26,2609.12,2626.67,2602.75,2615.67,22782700
2021-05-27,2628.71,2633.26,2597.59,2597.81,43286300
2021-05-28,2608.41,2616.17,2599.5,2604.98,25121100
2021-06-01,2611.19,2623.73,2594.59,2608.95,20377900
2021-06-02,2608.65,2614.66,2582.65,2602.3,18833700
2021-06-03,2591.57,2602.33,2580.06,2597.68,19341400
2021-06-04,2603.92,2625.45,2599.84,2620.22,26343200
2021-06-07,2620.01,2628.4,2601.37,2617.14,24485900
2021-06-08,2619.3,2629.38,2607.42,2613.89,25942000
2021-06-09,2616.38,2625.28,2608.11,2610.36,20916300
2021-06-10,2611.51,2634.98,2611.49,2631.27,31707600
2021-06-11,2636.1,2642.99,2620.97,2636.36,26604600
2021-06-14,2637.87,2644.34,2623.76,2640.26,23107900
2021-06-15,2644.43,2648.06,2625.42,2632.05,23098700
2021-06-16,2632.5,2636.76,2586.43,2601.74,28011800
2021-06-17,2598.75,2626.48,2595.91,2613.21,26550800
2021-06-18,2585.59,2600.73,2565.97,2581.81,55359400
2021-06-21,2588,2609.9,2579.66,2601.42,27153900
2021-06-22,2599.76,2621.25,2596.02,2612.29,21929300
2021-06-23,2603.31,2618.98,2595.22,2597.38,20727600
2021-06-24,2604.62,2619.09,2603.11,2613.68,20483400
2021-06-25,2612.9,2634.23,2606.34,2626.54,34818500
2021-06-28,2621.94,2630.71,2599.2,2621.02,28583900
2021-06-29,2618.7,2626.22,2600.58,2606.45,24137200
2021-06-30,2624.92,2655.41,2608.74,2636.11,28397800
2021-07-01,2626.15,2648.25,2612.62,2628.85,19241500
2021-07-02,2633.28,2667.54,2632.66,2657.13,22901700
2021-07-06,2661.55,2673.51,2648.58,2664.75,22202500
2021-07-07,2668.12,2684.38,2659.12,2665.34,18737300
2021-07-08,2636.12,2673.84,2633.07,2656.19,21012000
2021-07-09,2661.91,2674.02,2657.31,2666.46,15931600
2021-07-12,2672.48,2681.69,2657.41,2672.77,18149800
2021-07-13,2675.01,2696.71,2672.37,2681.71,17777800
2021-07-14,2691,2711.05,2682.6,2700.57,18978000
2021-07-15,2708.5,2715.43,2683.03,2694.37,17635100
2021-07-16,2698.08,2707.01,2683.66,2698.51,16033900
2021-07-19,2690.95,2706.76,2652.19,2672.49,27282300
2021-07-20,2676.61,2708.54,2667.6,2694.87,20109700
2021-07-21,2698.1,2714.65,2679.37,2701.51,15991700
2021-07-22,2701.65,2718.66,2696.3,2709.06,14282700
2021-07-23,2728.66,2771.8,2718.85,2760.15,26908400
2021-07-26,2763.38,2790.56,2749.53,2778.48,23864100
2021-07-27,2785.24,2785.24,2731.23,2752.87,42475200
2021-07-28,2767.31,2784.56,2739.62,2743.72,54888800
2021-07-29,2749.15,2758.08,2741.16,2746.83,19633500
2021-07-30,2727.83,2746.73,2721.56,2737.92,24564900
2021-08-02,2742.94,2748.11,2724.69,2741.67,21210400
2021-08-03,2743.84,2760.62,2726.87,2759.37,20079700
2021-08-04,2754.93,2762.81,2741.42,2747.89,17297200
2021-08-05,2760.99,2781.63,2754.9,2781.06,14894200
2021-08-06,2782.14,2791.57,2767.98,2779.46,15003600
2021-08-09,2785.12,2802.73,2775.63,2791.31,13449800
2021-08-10,2805.13,2828.08,2790.66,2821.42,20488000
2021-08-11,2830.98,2855.73,2819.41,2830.54,20545500
2021-08-12,2821.1,2838.92,2811.08,2827.72,15861600
2021-08-13,2830.47,2842.69,2825.27,2832.43,13661500
2021-08-16,2830.3,2858.6,2808.03,2848.58,24067100
2021-08-17,2838.82,2863.56,2814.07,2833.92,27220200
2021-08-18,2830.84,2860.57,2810.07,2812.15,17648200
2021-08-19,2795.09,2834.99,2790.95,2825,19790200
2021-08-20,2830.11,2855.54,2817.7,2851.36,16854100
2021-08-23,2857.01,2887.52,2844.08,2865.28,21767600
2021-08-24,2869.69,2882.72,2850.94,2862.17,16376500
2021-08-25,2861.96,2873.97,2854.32,2867.64,14771900
2021-08-26,2850.71,2862.86,2838.44,2845.08,16848000
2021-08-27,2846.48,2874.33,2833.17,2859.29,25739600
2021-08-30,2859.81,2890.72,2855.16,2878.66,17781600
2021-08-31,2885.14,2891.37,2870.08,2882.25,28031600
2021-09-01,2878.98,2893.11,2869.48,2882.73,17051400
2021-09-02,2886.86,2896.51,2866.14,2875.28,22840500
2021-09-03,2871.26,2895.91,2862.67,2886.72,19947000
2021-09-07,2883.87,2895.43,2864.16,2875.03,17363900
2021-09-08,2870.92,2885.06,2857.99,2871.03,16796000
2021-09-09,2871.05,2879.6,2851.87,2861.59,16564400
2021-09-10,2873.65,2879.29,2823.63,2829.54,33313700
2021-09-13,2847.01,2861.84,2821.15,2835.85,21200300
2021-09-14,2846.14,2855.04,2820.27,2828.39,19702600
2021-09-15,2829.59,2852.55,2813.28,2847.27,21233100
2021-09-16,2845.45,2854.21,2822.89,2844.09,21201500
2021-09-17,2830.62,2853.37,2804.51,2814.75,64787700
2021-09-20,2780.99,2800.11,2745.73,2774,35902900
2021-09-21,2783.61,2807.4,2772.33,2782.29,19039000
2021-09-22,2790.18,2805.37,2773.93,2791.05,22630700
2021-09-23,2802.05,2811.74,2790.23,2799.89,18036400
2021-09-24,2789.35,2818.19,2788.35,2810.92,15599300
2021-09-27,2798.52,2813.12,2779.04,2791.97,20131500
2021-09-28,2766.51,2772.99,2718.15,2727.28,42744200
2021-09-29,2737.07,2750.71,2708.24,2711.82,27284800
2021-09-30,2711.99,2733.59,2686.98,2690.58,36079200
2021-10-01,2692.05,2727.39,2659.3,2698,30099500
2021-10-04,2691.37,2701.94,2628.05,2661.1,33074900
2021-10-05,2665.3,2712.31,2664.84,2691.43,25084000
2021-10-06,2673.71,2717.62,2671.42,2711.5,20792700
2021-10-07,2736,2765.49,2733.04,2743.17,19554600
2021-10-08,2753.65,2761.37,2743.25,2754.98,19478900
2021-10-11,2751.29,2771.83,2741.48,2742.73,17144900
2021-10-12,2748.23,2758.6,2714.85,2721.93,23142500
2021-10-13,2732.5,2744.55,2712.77,2723.48,17437300
2021-10-14,2743.53,2773.61,2737.87,2769.57,22417900
2021-10-15,2783.64,2788.1,2767.13,2778.25,22346100
2021-10-18,2768.96,2803.87,2767.38,2800.47,17841300
2021-10-19,2830.64,2847.13,2819.89,2836.02,18943700
2021-10-20,2841.54,2856.56,2820.47,2835.37,18859800
2021-10-21,2838.75,2847.95,2826.55,2846.3,15561500
2021-10-22,2827.21,2862.36,2798.9,2823.54,30998000
2021-10-25,2829.36,2849.37,2803.79,2841.15,22040600
2021-10-26,2856.84,2864.15,2828.02,2836.71,28848400
2021-10-27,2840.92,2924.7,2826.1,2886.37,52076900
2021-10-28,2901.8,2908.87,2872.88,2892.19,32688900
2021-10-29,2881.67,2930.22,2875.22,2920.82,29870200
2021-11-01,2925.02,2934.28,2877.65,2883.6,32542100
2021-11-02,2894.6,2915.66,2886.63,2901.83,21633200
2021-11-03,2904.46,2916.64,2888.04,2914.5,18502600
2021-11-04,2918.17,2958.67,2909.72,2941.9,25211000
2021-11-05,2954.7,2965.76,2926.22,2937.25,21018200
2021-11-08,2944.11,2956.24,2922.3,2929.45,19088800
2021-11-09,2935.35,2944.4,2908.88,2933.26,17601400
2021-11-10,2912.17,2926.66,2880.72,2896.8,23388700
2021-11-11,2904.23,2919.03,2895.1,2898.51,13263200
2021-11-12,2913.02,2933.83,2887.01,2918.3,18108100
2021-11-15,2925.14,2932.28,2896.68,2908.15,18888500
2021-11-16,2889.68,2910.29,2856.74,2871.46,30098600
2021-11-17,2872.77,2890.64,2854.48,2860.25,18858400
2021-11-18,2862.8,2896.28,2849.92,2886.65,27870600
2021-11-19,2893.54,2904.96,2868.06,2872.73,21875800
2021-11-22,2876.96,2907.03,2841.66,2867.59,26454100
2021-11-23,2862.99,2884.19,2833.32,2873.99,20686700
2021-11-24,2869.49,2887.7,2858.08,2880.33,17533500
2021-11-26,2863.8,2879.77,2821.97,2829.37,18382500
2021-11-29,2844.01,2869.87,2818.61,2839.03,28490700
2021-11-30,2822.42,2842.64,2777.65,2786.91,46867500
2021-12-01,2802.17,2825.39,2745.44,2747.46,30982200
2021-12-02,2753.82,2787.7,2724.33,2752.55,25052400
2021-12-03,2762.86,2787.67,2726.04,2758.96,30475600
2021-12-06,2769.24,2792.81,2737.78,2784.37,24713600
2021-12-07,2809.96,2834.12,2794.05,2820.21,26442100
2021-12-08,2818.64,2830.34,2789.65,2814.25,22177900
2021-12-09,2804.48,2835.22,2790.15,2820.36,21482800
2021-12-10,2828.37,2857.79,2805.09,2848.57,25166900
2021-12-13,2839.28,2872.05,2817.7,2853.11,30091200
2021-12-14,2832.67,2857.01,2798.72,2849.39,29266000
2021-12-15,2846.37,2886.93,2814.45,2879.14,29475800
2021-12-16,2885.68,2897.01,2822.4,2833.41,30337600
2021-12-17,2808.44,2835.54,2759.98,2772.83,50695400
2021-12-20,2747.39,2780.1,2738.62,2773.09,22749400
2021-12-21,2777.38,2800.5,2756.12,2793.94,21200900
2021-12-22,2795.39,2826.15,2781.65,2821.13,19291900
2021-12-23,2822.43,2839.65,2812.62,2820.2,15010900
2021-12-27,2824.22,2844.81,2821.95,2840.44,14293800
2021-12-28,2841.93,2863.26,2819.1,2843.62,19352900
2021-12-29,2842.36,2857.31,2830.68,2843.52,17568700
2021-12-30,2848.02,2857.7,2834.45,2842.99,13901800
2021-12-31,2839.02,2863.4,2828.42,2844.68,18303400
2022-01-03,2836.45,2853.6,2818.3,2847.87,26141700
2022-01-04,2846.64,2866.44,2809.62,2817.42,25565800
2022-01-05,2822.93,2852.51,2761.23,2773.45,51026600
2022-01-06,2769.15,2798.47,2751.1,2768.71,29947500
2022-01-07,2771.7,2792.34,2747.61,2776.72,20491400
2022-01-10,2764.93,2797.89,2725.49,2788.09,34927900
2022-01-11,2780.79,2804,2758.81,2797.23,24586900
2022-01-12,2806.43,2820.57,2796.05,2805.02,24471100
2022-01-13,2806.74,2839.77,2776.81,2800.84,27768900
2022-01-14,2774.53,2830.42,2774.51,2803.04,25453600
2022-01-18,2768.29,2778.24,2738.02,2747.72,28272900
2022-01-19,2753.82,2790.08,2735.03,2755.42,22126900
2022-01-20,2748.32,2780.68,2706.01,2710.65,23165000
2022-01-21,2706.3,2731.68,2668.48,2670.53,42911200
2022-01-24,2624.15,2679.84,2594.68,2673.1,55971600
2022-01-25,2653.94,2665.59,2605.37,2611.86,37324800
2022-01-26,2648.4,2681.79,2596.82,2621.04,40579900
2022-01-27,2651.15,2682.71,2614.88,2620.93,31631700
2022-01-28,2630.28,2675.43,2599.21,2674.23,31647000
2022-01-31,2678.44,2720.82,2657.4,2717.33,34714900
2022-02-01,2731.07,2752.34,2699.34,2747.15,51650300
2022-02-02,2877.31,2885.39,2810.58,2840.13,89953700
2022-02-03,2809.16,2860.4,2775.86,2791.13,57348300
2022-02-04,2793.55,2808.81,2740.95,2779.52,49769100
2022-02-07,2792.56,2793.97,2723.91,2729.34,45106000
2022-02-08,2733.14,2749.45,2706.31,2732.25,34864700
2022-02-09,2752.11,2767.03,2738.29,2750.34,29509300
2022-02-10,2721.73,2743.91,2698.34,2709.13,34294700
2022-02-11,2717.26,2725.48,2642.72,2661.1,39606200
2022-02-14,2654.12,2685.51,2629.32,2659.1,28524000
2022-02-15,2686.43,2698.88,2659.9,2673.44,27555700
2022-02-16,2673.06,2692.11,2643.26,2675.57,27314200
2022-02-17,2667.4,2724.03,2629.11,2677.62,35791100
2022-02-18,2676.91,2697.92,2643.47,2652.77,33502700
2022-02-22,2646.32,2668,2609.12,2628.78,39815300
2022-02-23,2647.66,2656.8,2596.49,2599.2,27345900
2022-02-24,2565.27,2648.22,2545.19,2640.47,44441900
2022-02-25,2650.81,2686.01,2628.07,2674.41,27527500
2022-02-28,2650.35,2681.8,2634.78,2666.58,30942600
2022-03-01,2669.31,2702.89,2651.32,2667.54,25908800
2022-03-02,2668.5,2688.65,2653.34,2674.57,25251700
2022-03-03,2696.24,2732.38,2666.03,2699.52,22146900
2022-03-04,2677.33,2732.85,2648.45,2713.21,27170600
2022-03-07,2696.81,2719.01,2640.3,2652.55,42056000
2022-03-08,2649.03,2701.91,2617.28,2631.38,36491000
2022-03-09,2679.88,2707.23,2650.59,2696.91,33090200
2022-03-10,2675.6,2727.3,2670.45,2716.2,25941200
2022-03-11,2724.8,2743.19,2687.9,2691.31,27356200
2022-03-14,2691.69,2722.91,2655.1,2677.92,31181600
2022-03-15,2691.29,2731.1,2674.57,2720.12,31236800
2022-03-16,2727.99,2767.15,2695.94,2751.23,33091500
2022-03-17,2739.37,2760.01,2716.83,2756.01,24817800
2022-03-18,2751.34,2781.93,2732.7,2779.69,47066000
2022-03-21,2779.96,2804.11,2742.92,2765.37,27566600
2022-03-22,2769.16,2817.46,2753.79,2795.52,30530500
2022-03-23,2779,2792.57,2755.08,2762.17,26134100
2022-03-24,2773.2,2806.66,2757.3,2795.9,21026900
2022-03-25,2805.68,2811.99,2775.86,2803.52,19833800
2022-03-28,2796.42,2832.07,2786.83,2831.27,24700600
2022-03-29,2847.87,2870.92,2838.37,2854.58,29437800
2022-03-30,2850.18,2884.24,2842.96,2873.8,22634800
2022-03-31,2861.91,2880.15,2830.79,2838.07,30873700
2022-04-01,2848.3,2871.89,2829.69,2867.19,24495600
2022-04-04,2867.36,2917.67,2859.49,2893.74,20861500
2022-04-05,2890.02,2914.88,2868.12,2874.8,20235500
2022-04-06,2853.62,2901.84,2824.42,2874.4,25356700
2022-04-07,2870.6,2903.82,2849.1,2883.45,21442000
2022-04-08,2885.21,2899.92,2857.05,2871.06,18176100
2022-04-11,2857.23,2870.15,2796.5,2804.54,25552300
2022-04-12,2826.26,2837.71,2768.6,2782.06,24673100
2022-04-13,2786.36,2846.55,2783.76,2837.78,21844400
2022-04-14,2839.71,2851.98,2803.44,2811.14,24638500
2022-04-18,2809.09,2832.22,2786.8,2804.96,15699300
2022-04-19,2813.78,2850.13,2802.3,2844.02,23326600
2022-04-20,2857.36,2882.61,2828.71,2845.1,23555700
2022-04-21,2857.11,2873.63,2810.14,2820.61,30760100
2022-04-22,2825,2829.79,2741.4,2747.21,46937300
2022-04-25,2740.7,2782.87,2714.69,2777.25,35042900
2022-04-26,2767.34,2785.28,2726.48,2730.25,49824300
2022-04-27,2692.7,2724.29,2667.25,2684.4,62510700
2022-04-28,2711.09,2755.5,2683.86,2739.42,37126300
2022-04-29,2720.81,2735.96,2665.83,2670.89,34419500
2022-05-02,2683.03,2710.38,2631.03,2678.05,31006400
2022-05-03,2679.52,2718.61,2671.65,2691.13,22043700
2022-05-04,2685.25,2755.21,2661.73,2748.56,33895600
2022-05-05,2719.5,2729.61,2656.13,2682.35,43780500
2022-05-06,2661.98,2700.77,2615.71,2641.09,37110700
2022-05-09,2611.06,2676.54,2602.02,2638.39,35777600
2022-05-10,2663.14,2677.18,2612.45,2628.47,32241300
2022-05-11,2623.68,2661.2,2597.5,2607.27,37666400
2022-05-12,2593.6,2640.26,2565.21,2599.3,42309300
2022-05-13,2615.15,2648.23,2592.32,2632.14,30473400
2022-05-16,2636.58,2650.11,2598.28,2619.96,24355100
2022-05-17,2522.18,2532.17,2449.45,2468.2,49287000
2022-05-18,2423.38,2429.69,2333.79,2344.69,44616500
2022-05-19,2324.91,2349.15,2291.19,2298.14,37582200
2022-05-20,2315.51,2331.03,2242.45,2286.79,41029000
2022-05-23,2300.69,2354.34,2291.74,2340.14,34755100
2022-05-24,2280.97,2313.89,2244.25,2305.75,61476600
2022-05-25,2297.82,2316.45,2276.18,2297.66,38963400
2022-05-26,2318.41,2353.88,2304.79,2344.34,31713000
2022-05-27,2352.13,2409.06,2348.31,2407.11,31089700
2022-05-31,2399.59,2452.16,2394.72,2419.14,52756900
2022-06-01,2425.69,2451.22,2376.81,2389.38,30168700
2022-06-02,2390.69,2442.21,2371.04,2440.68,28541100
2022-06-03,2417.17,2427.69,2381.7,2391.77,25784200
2022-06-06,2415.7,2443.79,2401.98,2408.94,24689700
2022-06-07,2362.56,2402.64,2354.5,2396.87,30831700
2022-06-08,2384.11,2414.59,2378.68,2386.83,23761300
2022-06-09,2375.92,2416.07,2353.18,2353.92,24072100
2022-06-10,2322.83,2357.48,2301.7,2329.17,32434100
2022-06-13,2275.45,2305.39,2261.64,2267.25,37681400
2022-06-14,2264.72,2286.74,2250.73,2270.55,26472700
2022-06-15,2290.39,2322.54,2263.7,2297.91,34297600
2022-06-16,2268.26,2310.96,2246.53,2276.98,36767500
2022-06-17,2270.29,2302.25,2242.64,2265.27,45215400
2022-06-21,2281.54,2350.43,2277.16,2338.82,39816300
2022-06-22,2330.64,2364.61,2312.32,2324.87,24854800
2022-06-23,2343.08,2366.45,2320.93,2358.71,25431300
2022-06-24,2371.33,2427.49,2362.45,2411.66,40536700
2022-06-27,2415.79,2427.6,2380.16,2398.28,33502600
2022-06-28,2400.96,2422.98,2343.81,2345.7,28694900
2022-06-29,2347.01,2364.81,2323.41,2338.78,19687300
2022-06-30,2313.37,2331.99,2276.01,2310.28,38578700
2022-07-01,2304.8,2327.05,2286.59,2317.99,31569200
2022-07-05,2300.35,2379.31,2283.65,2375.38,36901200
2022-07-06,2379.4,2416.51,2361.59,2395.51,29712800
2022-07-07,2403.01,2440.5,2388.67,2433.55,32707700
2022-07-08,2422.57,2455.72,2415.85,2441.97,29494800
2022-07-11,2424.79,2438.46,2399.49,2409.99,26993200
2022-07-12,2409.6,2437.68,2385.85,2391.3,25386100
2022-07-13,2365.87,2407.28,2353.62,2371,39187000
2022-07-14,2347.49,2397.98,2334.23,2388.4,33107700
2022-07-15,2411.01,2434.34,2393.93,2412,35048800
2022-07-18,2413.77,2441.49,2374.56,2384.75,33690300
2022-07-19,2406.33,2438.23,2388.04,2432.72,31505900
2022-07-20,2437.17,2464.55,2420.47,2443.99,27485900
2022-07-21,2447.63,2467.14,2418.72,2465.59,27976100
2022-07-22,2438.25,2458.13,2390.04,2406.14,44686500
2022-07-25,2412.25,2429.44,2387.41,2402.95,29106300
2022-07-26,2289.29,2307.08,2255.66,2280.27,48503400
2022-07-27,2309.14,2404.25,2296.82,2395.54,43790900
2022-07-28,2385.58,2443.26,2377.34,2434.89,25807000
2022-07-29,2410.86,2479.24,2406.35,2474.93,32907600
